text,sentiment,text_length,positive_score,negative_score,entity_count,adj_ratio,verb_ratio,noun_ratio,negation_flag
ha  check the high scores today currently i have the no slot at,1,63,1.0,0.0,1,0.0714285714285714,0.1428571428571428,0.2142857142857142,0
somehow i am going to have to figure out how to come to sydney one day,1,70,0.0,0.0,0,0.0,0.25,0.125,0
or hes gonna chop you up into tiny bits  one of the two,0,55,0.0,0.0,2,0.0625,0.125,0.0625,0
spent some time with the guild wars th birthday update menagerie is a welcome new feature for rangers anyway,2,108,2.0,0.0,1,0.1052631578947368,0.0526315789473684,0.3684210526315789,0
is closing at  instead of  yay  just  min till i can go home and talk to my lovebug,1,83,0.0,0.0,0,0.0,0.1363636363636363,0.0909090909090909,0
chick at coles hit on me haha ran into cousin,1,45,3.0,0.0,0,0.0,0.2,0.3,0
happy mother day for all the strong hard working mothers may god bless you and your family,2,90,7.0,0.0,1,0.1176470588235294,0.1176470588235294,0.2352941176470588,0
we went we bought we conquered and we came back with the most delicious custard croissant,2,89,3.0,0.0,0,0.125,0.25,0.0625,0
press ctrl on bottom right its there  ky,1,40,0.0,0.0,0,0.0,0.0,0.3333333333333333,0
very sad that my camera is in the hands of the geek squad  weeks,0,64,0.0,2.0,1,0.0666666666666666,0.0,0.2666666666666666,0
feeling sick and wondering if i should get out of bed to go throw up or just go to sleep,0,88,0.0,1.0,0,0.05,0.35,0.05,0
slept all day lol now time to start on my un article what fun,2,61,7.0,0.0,2,0.0,0.1428571428571428,0.3571428571428571,0
finishing one shift in  mins drive half an hour and start all over again till amand back in  am tomorrow  and its sunny,1,119,0.0,0.0,3,0.0384615384615384,0.1153846153846153,0.1538461538461538,0
yeeeeah    and it was in into too  seen empire top  computer games,1,66,2.0,0.0,0,0.0666666666666666,0.0666666666666666,0.2,0
i am native not french  i hate this     trying to find animals in french i suck someone help pleeeeease   alone allison iraheta,0,127,0.0,6.0,2,0.12,0.2,0.16,1
butbutim not,1,12,0.0,0.0,0,0.0,0.0,0.0,1
friday tubes at work are slow,0,29,0.0,0.0,1,0.1666666666666666,0.0,0.3333333333333333,0
watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck so cute,2,97,2.0,0.0,0,0.1,0.15,0.25,0
booo dario let tk get a hair cut,1,32,0.0,1.0,0,0.0,0.375,0.125,0
also just hanging right now just bored hahaha didnt have to work again today this is different  no hours no money lol whatev,0,124,2.0,0.0,2,0.08,0.12,0.2,1
har vondt i ryggen my back hurts,0,32,0.0,2.0,1,0.0,0.1428571428571428,0.2857142857142857,0
we waste way too much paper  the office for nothing worthy that almost disgust me,0,81,0.0,2.0,0,0.125,0.125,0.125,0
italy or greece for me  love italian men hehe,2,45,5.0,0.0,2,0.1,0.2,0.2,0
ugh im tired,0,12,0.0,4.0,0,0.25,0.25,0.0,0
i just knew youd get that,2,25,0.0,0.0,0,0.0,0.2857142857142857,0.0,0
oh  il probs do wt i do every yaer watch the first one then watch the last couple of weeks lol,1,94,3.0,0.0,2,0.0909090909090909,0.1363636363636363,0.1818181818181818,0
sometimes i wish things could go back to the way they were the beginning of last summer,1,87,1.0,0.0,1,0.0588235294117647,0.1176470588235294,0.2352941176470588,0
had fried oreos downtown vegas went to the park with her cousins best day everrrr  happy mommys day,2,99,6.0,0.0,0,0.1578947368421052,0.1052631578947368,0.3157894736842105,0
actuallywe r going there in june with my office colleaguespaid by company,1,73,0.0,0.0,1,0.0833333333333333,0.1666666666666666,0.25,0
happy mothers day to all moms,2,29,3.0,0.0,1,0.1666666666666666,0.0,0.5,0
thinking f him,1,14,0.0,0.0,0,0.0,0.3333333333333333,0.0,0
its it done,1,11,0.0,0.0,0,0.0,0.3333333333333333,0.0,0
goood afternooon,2,16,0.0,0.0,0,0.0,0.0,0.5,0
i know but it wont be the same,1,30,0.0,0.0,0,0.1111111111111111,0.1111111111111111,0.0,1
sydney  toyota  landcruiser       new ad received and will be posted on the hcc site soon,1,89,0.0,0.0,2,0.0555555555555555,0.1111111111111111,0.1111111111111111,0
such a terrible day  only six now,0,33,0.0,3.0,0,0.125,0.0,0.125,0
fireflythats nathan fillion as in,1,33,0.0,0.0,0,0.0,0.2,0.2,0
am hungry going to eat catch up with you guys later   people who are hurt by my sardonic quotes  why are you waiting hit me back,0,128,0.0,2.0,0,0.0714285714285714,0.2142857142857142,0.1071428571428571,0
when nina picked up my call lastnight i didnt know she was talking to me and i like totally didnt answerr,1,105,2.0,0.0,0,0.0,0.1739130434782608,0.0869565217391304,1
i would say  years younger is not too young but he would have to be intelligent good convo skills and other skills,1,114,5.0,0.0,1,0.2608695652173913,0.0869565217391304,0.1304347826086956,1
circus was fun  i dont have any hope of getting out of the parking lot  havent moved in  min,1,92,6.0,0.0,0,0.0416666666666666,0.125,0.2083333333333333,1
im really tired not much time to sleep,0,38,0.0,2.0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,1
oh dear,1,7,2.0,0.0,0,0.0,0.0,0.5,0
did you get them from california vintage ahahah they have the best dresses i want them but i dont have ebay,2,107,4.0,0.0,1,0.0454545454545454,0.1818181818181818,0.0909090909090909,1
_lord but that means youll leave me alone,1,41,0.0,3.0,0,0.0,0.2,0.0,0
or elope  i cant wait to see the pictures of you in the dress it will be breath taking,2,86,0.0,0.0,0,0.0,0.1904761904761904,0.1428571428571428,1
such a fun night i needed the break ps i love you man is effing hilarious good night twitter world sweet dreams,2,111,15.0,0.0,2,0.1363636363636363,0.1363636363636363,0.3636363636363636,0
feel sorry for adam cook be strong for david and family,0,55,1.0,0.0,1,0.1818181818181818,0.0909090909090909,0.0909090909090909,0
woot just had my interview went awsome i didnt get to talk with mr johnny thought  oh well i still did really good,2,114,3.0,0.0,1,0.08,0.2,0.04,1
sad   miss my friends,0,21,0.0,4.0,0,0.2,0.2,0.2,0
dear itto what could possibly be that bad xo,1,44,2.0,0.0,0,0.2222222222222222,0.0,0.1111111111111111,0
i love it i also like the new profile pic,2,41,5.0,0.0,0,0.1,0.2,0.2,0
ed is off to cornwall with school for a week confused,1,53,0.0,2.0,2,0.0,0.1818181818181818,0.1818181818181818,0
was just told by dan to not say anything anymore  now im super sad,0,66,1.0,0.0,1,0.0625,0.1875,0.0,1
jonaswebcast i just missed it,0,29,0.0,2.0,0,0.0,0.2,0.0,0
goodnight,2,9,0.0,0.0,0,0.0,0.0,1.0,0
and the fuck   was because i dont get my gift   i was so exited about it and it was sooo awesome,2,96,2.0,0.0,0,0.0,0.0833333333333333,0.125,1
kk i just had  followers like a minute ago,1,42,2.0,0.0,0,0.0,0.1,0.2,0
is not going to service tonight due to the fact that ive yet to find a dress for prom tomorrow ugh,1,98,0.0,2.0,2,0.0,0.1363636363636363,0.3181818181818182,1
well uhm i guess u pretty do now dont u lol but it still sounded good,2,69,7.0,0.0,0,0.1176470588235294,0.1764705882352941,0.0,1
tell me about it i spend  of the  min in the morning on computer doesnt leave a lot of time  showering  hairdoing,1,113,0.0,1.0,1,0.0,0.1481481481481481,0.2222222222222222,1
thats true  it still sucks though cause i was all lolol i am so originalohshit so but yeah thanks,1,97,6.0,0.0,0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0
left  so sad waiting for mom to come home want to have papa johns for dinner,0,76,0.0,1.0,1,0.0588235294117647,0.2941176470588235,0.1764705882352941,0
_wockeez  dont wanna miss any of your showsyou guys kick it sad to saymy plane is in the shop,0,93,0.0,4.0,0,0.0909090909090909,0.1363636363636363,0.1818181818181818,1
that sucks  i seriously hope you feel better soon you need to come over next week,1,81,1.0,0.0,1,0.1176470588235294,0.2941176470588235,0.0588235294117647,0
i was thinking there should be a thumbs down button for cry me a river,0,70,0.0,1.0,0,0.0,0.1333333333333333,0.2,0
wish you were doing one in san francisco,1,40,1.0,0.0,1,0.0,0.25,0.0,0
i had a super cool dream last night  asked me and  to be on her show wooo  hopes it will come true,2,98,13.0,0.0,1,0.12,0.2,0.12,0
im boredddd the day has gone quick  i dont like it,0,50,0.0,2.0,1,0.1428571428571428,0.2142857142857142,0.0714285714285714,1
_pollard never im banned by court order,0,39,0.0,2.0,0,0.0,0.1111111111111111,0.2222222222222222,1
i saw them at a show a few weeks ago  hate to say i was not all that impressed    fun and as were good though,0,109,7.0,0.0,1,0.074074074074074,0.1481481481481481,0.1111111111111111,1
i have drunk hickups i had a pretty laid back great night but i still cant help but be mad about the situation i put myself in,1,126,1.0,0.0,0,0.1071428571428571,0.1785714285714285,0.1071428571428571,1
but i know i cant,1,17,0.0,0.0,0,0.0,0.1666666666666666,0.0,1
gutted your not playing kos in july jules,0,41,0.0,0.0,1,0.0,0.25,0.25,1
thats the way it crumbles cookiewise,1,36,0.0,0.0,0,0.0,0.4285714285714285,0.1428571428571428,0
kashtam  wonder what would be the similey  for csk,1,50,0.0,0.0,1,0.0,0.0909090909090909,0.2727272727272727,0
dad no trips to lahore for you me i do live in dc  nyc which also  big targets bummer no pizza hut chicken tikka pizza for me,0,125,0.0,3.0,0,0.0344827586206896,0.1379310344827586,0.1724137931034483,0
thanks btw which mens hairstyles are in right now im growing my hair long  anyway hope you are having a good weekend,2,116,8.0,0.0,1,0.0416666666666666,0.125,0.2083333333333333,0
_assassin  we are soooo sorry   we love kitties and know how much they become a part of you,1,91,2.0,0.0,0,0.0,0.1904761904761904,0.0952380952380952,0
flipping between the race and the nba playoffs  pulling for dale jr and bron bron,1,81,0.0,0.0,1,0.0,0.125,0.125,0
lolwat was vibes doin on atlantic  wheres ur shirt in your twitter pic lol,2,74,3.0,0.0,1,0.0,0.125,0.375,0
lol salivary gland frm those little flies no way  alisondrama queen  oh no ur brain hurts a new brain is growing,1,112,0.0,0.0,0,0.0869565217391304,0.0869565217391304,0.1739130434782608,0
at piece now  possibly beachwood in a bit,1,41,0.0,0.0,0,0.0,0.1111111111111111,0.2222222222222222,0
at f work   want somebody to come,0,33,1.0,0.0,0,0.0,0.25,0.0,0
that was the class i was keen on guess i have to wait for next summer bummer,1,76,0.0,1.0,1,0.1176470588235294,0.1764705882352941,0.1764705882352941,0
gross its hot and theres cotton everywhere hello allergies,0,58,0.0,2.0,0,0.2,0.1,0.2,0
sadly  isnt me its some w  follower  update  hasnt used twitter since may    i wanted that name too,0,99,0.0,2.0,0,0.0,0.08,0.2,1
thirty minutes turned into three hours oops,0,43,0.0,2.0,2,0.0,0.1428571428571428,0.2857142857142857,0
_nigeria oh yeah i know  we met when i was taking out the trash hhaha,0,69,1.0,0.0,0,0.0,0.1764705882352941,0.1176470588235294,0
its month end  im here till,1,27,0.0,0.0,1,0.0,0.125,0.25,0
thank you gerbino for forcing us starting junior year to make survey mockups let me tell you how super helpful this skill has been,2,130,7.0,0.0,0,0.0833333333333333,0.25,0.2083333333333333,0
ps uv rays are just as strong with clouds as with regular sun sometimes stronger just fyi,1,89,4.0,0.0,0,0.1764705882352941,0.0,0.2352941176470588,0
thats a great point but im not  in any woods sara you should know better  haha,2,78,8.0,0.0,0,0.1,0.15,0.2,1
grrfatboy slim is out of the edc lineup,0,39,0.0,0.0,1,0.0,0.0,0.125,0
i will  i enjoyed doing the peg bags ive adapted the design for a tote bag  bit cuter than i normally do,2,104,2.0,0.0,0,0.04,0.16,0.24,0
that is amazing she will be happy with it enjoy your sunday,2,59,9.0,0.0,1,0.1666666666666666,0.0833333333333333,0.0,0
forward to starting teaching new students all about hypnosis will have plenty of laughs im sure,2,95,1.0,0.0,0,0.1176470588235294,0.2352941176470588,0.2352941176470588,0
_bloody_poet  bad friends sorry to hear that,0,44,0.0,4.0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0
i wish there was an i like option like fb for things like this,2,62,7.0,0.0,0,0.0,0.1428571428571428,0.2857142857142857,0
had lunch watching holes on bbc,1,31,0.0,0.0,1,0.0,0.3333333333333333,0.3333333333333333,0
the one and the same should be a good gig,2,41,3.0,0.0,0,0.2,0.0,0.2,0
dude come on at least rotate that,0,33,0.0,0.0,0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0
ran over a worm skating  poor wormie but glad to be back,2,56,1.0,0.0,0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0
the aila cyclone left my house in calcutta with a broken sunshade balcony and a huge branch of tree thru our bathroom window,0,124,0.0,0.0,1,0.0869565217391304,0.0434782608695652,0.3478260869565217,0
aw got orthodontist today,1,25,0.0,0.0,1,0.25,0.25,0.25,0
you must ask the cubs fans i cant fathom it myself,0,50,0.0,0.0,0,0.0,0.1666666666666666,0.1666666666666666,1
yorks v lancs on the telly not going too well for yorkshire,0,59,0.0,0.0,0,0.0,0.1666666666666666,0.25,1
i always want to be perfect thatãââ½s so hard cause i even know that itãââ½s impossible,0,87,3.0,0.0,0,0.1875,0.125,0.125,0
its truei can never be like _bambu never,1,40,2.0,0.0,0,0.0,0.0,0.3333333333333333,1
yay i won at the  bags giveaway from  and those bags are so pretty or maybe ill have a belt well see,2,100,2.0,0.0,0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0
my poor poor mouth,0,18,0.0,4.0,0,0.5,0.0,0.25,0
so its rainy in georgia what do i do wear bright colors and hope the sun comes out  im doubtful that this is going to work,0,122,1.0,0.0,1,0.0714285714285714,0.2142857142857142,0.1071428571428571,0
rb  vity both,1,13,0.0,0.0,0,0.0,0.0,0.25,0
lol you saw where i was going with thatboth of my last names are to common nothing special on me,1,96,3.0,0.0,0,0.15,0.1,0.15,0
im so happy i aced my final,2,27,3.0,0.0,0,0.25,0.25,0.0,0
my son is back at school today  feeling much better he wasnt too sickhe didnt stop eating,2,89,2.0,0.0,1,0.1,0.15,0.15,1
sometimes games are cruel because theyre not real like last night when i won  on wheel of fortune,0,97,4.0,0.0,1,0.15,0.1,0.2,1
thats sad trauma future serial killer,0,37,0.0,5.0,0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0
i drive mph on a daily basis u cld film fast  furious off of me but anything   mph is not my forte i bump anything,1,114,0.0,3.0,1,0.074074074074074,0.074074074074074,0.2592592592592592,1
welcome to twitter  i hoped it wouldnt be long before you saw the light and joined us,2,85,2.0,0.0,0,0.0526315789473684,0.2105263157894736,0.1052631578947368,1
its hot  i could turn on the ac but im trying to be green for as long as i can stand it   right now im just a little red and shiny,1,130,0.0,0.0,1,0.1428571428571428,0.1142857142857142,0.0,0
exams are the worst mahn  to go,0,31,0.0,3.0,0,0.125,0.125,0.25,0
it could be worse  so u usually a nite owl,0,42,0.0,3.0,0,0.1818181818181818,0.0,0.0909090909090909,0
is suprisingly okay or possibly still drunk goodbyes suck though,1,64,0.0,5.0,0,0.2,0.1,0.1,0
thats funny actually i could use a haircutmight be growing it out thru august for woodstock anniversary party yrs,0,113,5.0,0.0,1,0.05,0.15,0.2,0
its natsmith last friday today,1,30,0.0,0.0,1,0.2,0.0,0.2,0
mad because quiz  answer on the bet ford fusion sweepstakes are all wrong,0,73,0.0,5.0,1,0.1428571428571428,0.0,0.3571428571428571,0
dude letters are the new currency i think were rich,1,51,2.0,0.0,0,0.2,0.1,0.3,0
cant wait for sytycd tour with ashleighhh  izzayyy,1,50,0.0,0.0,0,0.1,0.1,0.2,1
thx for ur msg so awesome  luv the new single xoxo,2,50,7.0,0.0,0,0.25,0.0833333333333333,0.1666666666666666,0
get lit  i am,1,13,0.0,0.0,0,0.0,0.2,0.0,0
im seeing this guy moro arvo after skl cus he asked me to,1,57,0.0,0.0,1,0.0714285714285714,0.1428571428571428,0.2142857142857142,0
not a very good day at the house,0,32,3.0,0.0,1,0.125,0.0,0.25,1
you too   happy moms get to rule and kids have to take it day,2,61,3.0,0.0,0,0.0666666666666666,0.2666666666666666,0.2,0
didnt work for me  except when i used the word autofollow and got followed by an bot selling an autofollow program,0,114,0.0,0.0,0,0.0,0.1739130434782608,0.1739130434782608,1
hahahah thank you  feel the love,2,32,8.0,0.0,1,0.0,0.2857142857142857,0.2857142857142857,0
but if you got hit by a car who would make such lovely music,1,60,3.0,0.0,0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0
room is so empty,1,16,0.0,1.0,0,0.25,0.0,0.25,0
buffett lambastes bankers insurers for ãââ½greedãââ½ ãââ½stupidityãââ½,1,70,0.0,0.0,2,0.0,0.1428571428571428,0.1428571428571428,0
rainy day today  no car so were stuck in the house   i needed to go to the post office toobastards,0,98,0.0,4.0,1,0.0454545454545454,0.1363636363636363,0.2727272727272727,0
_mraz   popcorn crazy dude and still adorable,2,45,1.0,0.0,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,0
off to my lil sisters  graduationthey grow up so quick,1,54,0.0,0.0,0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0
one new follower,1,16,0.0,0.0,1,0.3333333333333333,0.0,0.3333333333333333,0
